metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_connecting,1737025056,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_tls_handshaking,1737025056,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_sending,1737025056,0.031000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_waiting,1737025056,254.611000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_receiving,1737025056,3.576000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_failed,1737025056,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
data_sent,1737025056,102.000000,,,,,,,,,default,,,,,,,
data_received,1737025056,11438.000000,,,,,,,,,default,,,,,,,
iteration_duration,1737025056,1279.259583,,,,,,,,,default,,,,,,,
iterations,1737025056,1.000000,,,,,,,,,default,,,,,,,
data_sent,1737025056,102.000000,,,,,,,,,default,,,,,,,
data_received,1737025056,11438.000000,,,,,,,,,default,,,,,,,
iteration_duration,1737025056,1266.078500,,,,,,,,,default,,,,,,,
iterations,1737025056,1.000000,,,,,,,,,default,,,,,,,
data_sent,1737025056,102.000000,,,,,,,,,default,,,,,,,
data_received,1737025056,11438.000000,,,,,,,,,default,,,,,,,
iteration_duration,1737025056,1292.368125,,,,,,,,,default,,,,,,,
iterations,1737025056,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1737025056,1.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_duration,1737025056,268.306000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_blocked,1737025056,0.010000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_connecting,1737025056,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_tls_handshaking,1737025056,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_sending,1737025056,0.052000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_waiting,1737025056,268.039000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_receiving,1737025056,0.215000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_failed,1737025056,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_reqs,1737025056,1.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_duration,1737025056,266.881000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_blocked,1737025056,0.005000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_connecting,1737025056,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_tls_handshaking,1737025056,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_sending,1737025056,0.066000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_waiting,1737025056,266.726000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_receiving,1737025056,0.089000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_failed,1737025056,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_reqs,1737025056,1.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_duration,1737025056,270.484000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_blocked,1737025056,0.004000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_connecting,1737025056,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_tls_handshaking,1737025056,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_sending,1737025056,0.022000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_waiting,1737025056,270.409000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_receiving,1737025056,0.053000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_failed,1737025056,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_reqs,1737025056,1.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_duration,1737025056,279.974000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_blocked,1737025056,0.011000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_connecting,1737025056,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_tls_handshaking,1737025056,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_sending,1737025056,0.050000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_waiting,1737025056,279.696000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_receiving,1737025056,0.228000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_failed,1737025056,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_reqs,1737025056,1.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_duration,1737025056,257.898000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_blocked,1737025056,0.010000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_connecting,1737025056,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_tls_handshaking,1737025056,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_sending,1737025056,0.056000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_waiting,1737025056,257.728000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_receiving,1737025056,0.114000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_failed,1737025056,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_reqs,1737025056,1.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_duration,1737025056,262.696000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_blocked,1737025056,0.011000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_connecting,1737025056,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_tls_handshaking,1737025056,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_sending,1737025056,0.050000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_waiting,1737025056,262.584000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_receiving,1737025056,0.062000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_failed,1737025056,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
data_sent,1737025056,102.000000,,,,,,,,,default,,,,,,,
data_received,1737025056,11438.000000,,,,,,,,,default,,,,,,,
iteration_duration,1737025056,1273.578542,,,,,,,,,default,,,,,,,
iterations,1737025056,1.000000,,,,,,,,,default,,,,,,,
data_sent,1737025056,102.000000,,,,,,,,,default,,,,,,,
data_received,1737025056,11438.000000,,,,,,,,,default,,,,,,,
iteration_duration,1737025056,1294.853417,,,,,,,,,default,,,,,,,
iterations,1737025056,1.000000,,,,,,,,,default,,,,,,,
data_sent,1737025056,102.000000,,,,,,,,,default,,,,,,,
data_received,1737025056,11438.000000,,,,,,,,,default,,,,,,,
iteration_duration,1737025056,1268.765250,,,,,,,,,default,,,,,,,
iterations,1737025056,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1737025056,1.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_duration,1737025056,266.639000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_blocked,1737025056,0.005000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_connecting,1737025056,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_tls_handshaking,1737025056,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_sending,1737025056,0.025000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_waiting,1737025056,266.544000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_receiving,1737025056,0.070000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_failed,1737025056,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_reqs,1737025057,1.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_duration,1737025057,266.573000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_blocked,1737025057,0.005000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_connecting,1737025057,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_tls_handshaking,1737025057,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_sending,1737025057,0.035000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_waiting,1737025057,266.453000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_receiving,1737025057,0.085000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_failed,1737025057,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
vus,1737025057,10.000000,,,,,,,,,,,,,,,,
vus_max,1737025057,10.000000,,,,,,,,,,,,,,,,
http_reqs,1737025057,1.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_duration,1737025057,263.413000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_blocked,1737025057,0.004000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_connecting,1737025057,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_tls_handshaking,1737025057,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_sending,1737025057,0.019000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_waiting,1737025057,263.352000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_receiving,1737025057,0.042000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_failed,1737025057,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
data_sent,1737025057,102.000000,,,,,,,,,default,,,,,,,
data_received,1737025057,11460.000000,,,,,,,,,default,,,,,,,
iteration_duration,1737025057,1260.784459,,,,,,,,,default,,,,,,,
iterations,1737025057,1.000000,,,,,,,,,default,,,,,,,
data_sent,1737025057,102.000000,,,,,,,,,default,,,,,,,
data_received,1737025057,11438.000000,,,,,,,,,default,,,,,,,
iteration_duration,1737025057,1270.985167,,,,,,,,,default,,,,,,,
iterations,1737025057,1.000000,,,,,,,,,default,,,,,,,
data_sent,1737025057,102.000000,,,,,,,,,default,,,,,,,
data_received,1737025057,11438.000000,,,,,,,,,default,,,,,,,
iteration_duration,1737025057,1267.803209,,,,,,,,,default,,,,,,,
iterations,1737025057,1.000000,,,,,,,,,default,,,,,,,
data_sent,1737025057,102.000000,,,,,,,,,default,,,,,,,
data_received,1737025057,11460.000000,,,,,,,,,default,,,,,,,
iteration_duration,1737025057,1270.988959,,,,,,,,,default,,,,,,,
iterations,1737025057,1.000000,,,,,,,,,default,,,,,,,
data_sent,1737025057,102.000000,,,,,,,,,default,,,,,,,
data_received,1737025057,11438.000000,,,,,,,,,default,,,,,,,
iteration_duration,1737025057,1281.480958,,,,,,,,,default,,,,,,,
iterations,1737025057,1.000000,,,,,,,,,default,,,,,,,
data_sent,1737025057,102.000000,,,,,,,,,default,,,,,,,
data_received,1737025057,11438.000000,,,,,,,,,default,,,,,,,
iteration_duration,1737025057,1258.411584,,,,,,,,,default,,,,,,,
iterations,1737025057,1.000000,,,,,,,,,default,,,,,,,
data_sent,1737025057,102.000000,,,,,,,,,default,,,,,,,
data_received,1737025057,11438.000000,,,,,,,,,default,,,,,,,
iteration_duration,1737025057,1263.592042,,,,,,,,,default,,,,,,,
iterations,1737025057,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1737025057,1.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_duration,1737025057,262.608000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_blocked,1737025057,0.011000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_connecting,1737025057,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_tls_handshaking,1737025057,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_sending,1737025057,0.044000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_waiting,1737025057,262.518000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_receiving,1737025057,0.046000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_failed,1737025057,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_reqs,1737025057,1.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_duration,1737025057,270.757000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_blocked,1737025057,0.004000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_connecting,1737025057,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_tls_handshaking,1737025057,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_sending,1737025057,0.019000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_waiting,1737025057,270.672000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_receiving,1737025057,0.066000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_failed,1737025057,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_reqs,1737025057,1.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_duration,1737025057,284.663000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_blocked,1737025057,0.004000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_connecting,1737025057,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_tls_handshaking,1737025057,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_sending,1737025057,0.018000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_waiting,1737025057,284.598000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_receiving,1737025057,0.047000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_failed,1737025057,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_reqs,1737025057,1.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_duration,1737025057,269.828000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_blocked,1737025057,0.004000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_connecting,1737025057,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_tls_handshaking,1737025057,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_sending,1737025057,0.019000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_waiting,1737025057,269.745000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_receiving,1737025057,0.064000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_failed,1737025057,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_reqs,1737025057,1.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_duration,1737025057,261.400000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_blocked,1737025057,0.003000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_connecting,1737025057,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_tls_handshaking,1737025057,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_sending,1737025057,0.014000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_waiting,1737025057,261.348000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_receiving,1737025057,0.038000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_failed,1737025057,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_reqs,1737025057,1.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_duration,1737025057,724.662000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_blocked,1737025057,0.009000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_connecting,1737025057,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_tls_handshaking,1737025057,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_sending,1737025057,0.033000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_waiting,1737025057,724.572000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_receiving,1737025057,0.057000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_failed,1737025057,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
data_sent,1737025057,102.000000,,,,,,,,,default,,,,,,,
data_received,1737025057,11438.000000,,,,,,,,,default,,,,,,,
iteration_duration,1737025057,1267.834291,,,,,,,,,default,,,,,,,
iterations,1737025057,1.000000,,,,,,,,,default,,,,,,,
data_sent,1737025058,102.000000,,,,,,,,,default,,,,,,,
data_received,1737025058,11438.000000,,,,,,,,,default,,,,,,,
iteration_duration,1737025058,1267.211042,,,,,,,,,default,,,,,,,
iterations,1737025058,1.000000,,,,,,,,,default,,,,,,,
vus,1737025058,10.000000,,,,,,,,,,,,,,,,
vus_max,1737025058,10.000000,,,,,,,,,,,,,,,,
data_sent,1737025058,102.000000,,,,,,,,,default,,,,,,,
data_received,1737025058,11438.000000,,,,,,,,,default,,,,,,,
iteration_duration,1737025058,1263.787333,,,,,,,,,default,,,,,,,
iterations,1737025058,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1737025058,1.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_duration,1737025058,266.668000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_blocked,1737025058,0.002000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_connecting,1737025058,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_tls_handshaking,1737025058,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_sending,1737025058,0.014000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_waiting,1737025058,266.612000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_receiving,1737025058,0.042000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_failed,1737025058,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_reqs,1737025058,1.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_duration,1737025058,732.471000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_blocked,1737025058,0.003000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_connecting,1737025058,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_tls_handshaking,1737025058,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_sending,1737025058,0.016000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_waiting,1737025058,732.381000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_receiving,1737025058,0.074000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_failed,1737025058,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_reqs,1737025058,1.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_duration,1737025058,270.442000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_blocked,1737025058,0.003000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
http_req_connecting,1737025058,0.000000,,,,true,,GET,https://test-api.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test-api.k6.io,,
